Datetime,Distance,Flow Rate,humidity,rain,soil_moisture,temperature
2024/12/23 20:30:45,2.67,0.72,91.6,70.01,92.77,26.57
2024/12/23 20:30:50,2.66,0.8,91.84,69.04,89.15,26.64
2024/12/23 20:30:55,2.66,0.8,92.0,68.98,86.04,26.6
2024/12/23 20:31:00,2.65,0.66,91.18,69.69,98.13,26.6
2024/12/23 20:31:05,2.66,0.8,95.45,70.6,86.11,26.89
2024/12/23 20:31:10,2.66,0.83,96.0,69.99,94.91,26.8
2024/12/23 20:31:15,2.66,0.85,87.47,69.25,89.47,26.75
2024/12/23 20:31:20,2.66,0.79,90.08,69.96,95.01,26.17
2024/12/23 20:31:25,2.66,0.7,94.03,69.47,91.01,26.08
2024/12/23 20:31:30,2.67,0.64,92.55,69.73,99.75,26.12
2024/12/23 20:31:35,2.67,0.82,86.45,69.09,97.55,27.0
2024/12/23 20:31:40,2.67,0.67,88.2,69.42,95.65,26.4
2024/12/23 20:31:45,2.67,0.87,90.42,69.13,92.09,26.21
2024/12/23 20:31:50,2.67,0.9,93.67,69.95,87.75,26.1
2024/12/23 20:31:55,2.67,0.89,86.0,69.91,96.15,26.57
2024/12/23 20:32:00,2.67,0.88,95.2,70.05,92.45,26.63
2024/12/23 20:32:05,2.67,0.79,91.18,70.01,86.5,26.18
2024/12/23 20:32:10,2.67,0.74,89.24,70.05,85.55,26.72
2024/12/23 20:32:15,2.67,0.77,85.8,69.64,95.77,26.13
2024/12/23 20:32:20,2.67,0.84,99.67,70.07,93.05,26.14
2024/12/23 20:32:25,2.67,0.79,88.15,69.14,99.35,26.69
2024/12/23 20:32:30,2.67,0.65,86.66,70.36,99.33,26.64
2024/12/23 20:32:35,2.68,0.73,89.44,69.45,95.53,26.03
2024/12/23 20:32:40,2.68,0.88,96.35,69.24,97.37,26.3
2024/12/23 20:32:45,2.68,0.64,92.49,69.63,89.12,26.08
2024/12/23 20:32:50,2.67,0.68,88.29,70.05,94.78,26.33
2024/12/23 20:32:55,2.68,0.74,95.0,70.97,86.72,26.47
2024/12/23 20:33:00,2.68,0.68,99.55,69.84,90.0,26.11
2024/12/23 20:33:05,2.69,0.69,92.49,69.94,98.26,26.97
2024/12/23 20:33:10,2.69,0.73,94.71,70.39,99.7,26.33
2024/12/23 20:33:15,2.69,0.64,90.47,70.56,94.12,26.02
2024/12/23 20:33:20,2.7,0.89,86.62,69.55,85.71,26.0
2024/12/23 20:33:25,2.69,0.77,97.21,69.16,85.71,26.52
2024/12/23 20:33:30,2.69,0.9,85.92,68.75,97.58,26.63
2024/12/23 20:33:35,2.69,0.73,98.34,70.63,89.62,26.47
2024/12/23 20:33:40,2.69,0.86,87.95,69.91,99.65,26.5
2024/12/23 20:33:45,2.69,0.85,92.56,69.22,92.3,26.52
2024/12/23 20:33:50,2.7,0.89,87.98,69.71,88.06,26.39
2024/12/23 20:33:55,2.69,0.89,86.6,69.52,93.36,26.5
2024/12/23 20:34:00,2.68,0.89,94.35,69.57,97.89,26.27
2024/12/23 20:34:05,2.69,0.78,95.72,69.53,98.5,26.45
2024/12/23 20:34:10,2.7,0.74,97.13,69.39,99.61,26.5
2024/12/23 20:34:15,2.69,0.62,85.72,69.81,99.0,26.85
2024/12/23 20:34:20,2.69,0.84,96.79,70.38,92.65,26.98
2024/12/23 20:34:25,2.68,0.86,99.91,69.4,97.82,26.73
2024/12/23 20:34:30,2.69,0.65,86.05,69.74,92.1,26.13
2024/12/23 20:34:35,2.7,0.6,96.05,70.11,95.71,26.44
2024/12/23 20:34:40,2.69,0.63,90.51,70.41,99.56,26.57
2024/12/23 20:34:45,2.69,0.66,87.45,69.09,98.14,26.85
2024/12/23 20:34:50,2.68,0.72,87.65,69.58,89.2,26.65
2024/12/23 20:34:55,2.69,0.89,87.65,69.05,98.27,26.18
2024/12/23 20:35:00,2.69,0.64,93.78,70.04,98.55,26.32
2024/12/23 20:35:05,2.69,0.85,97.41,68.84,87.47,26.16
2024/12/23 20:35:10,2.69,0.68,87.48,68.59,86.35,26.03
2024/12/23 20:35:15,2.69,0.84,92.19,70.26,98.12,26.44
2024/12/23 20:35:20,2.68,0.63,94.5,69.96,93.29,26.44
2024/12/23 20:35:25,2.69,0.63,97.48,69.88,88.68,26.3
2024/12/23 20:35:30,2.68,0.87,87.38,70.66,95.16,26.78
2024/12/23 20:35:35,2.69,0.8,97.66,69.95,89.62,26.61
2024/12/23 20:35:40,2.68,0.65,88.09,69.71,97.06,26.24
2024/12/23 20:35:45,2.67,0.64,87.56,69.54,85.86,26.99
2024/12/23 20:35:50,2.68,0.82,97.7,70.32,90.97,26.68
2024/12/23 20:35:55,2.69,0.85,94.11,69.47,92.25,26.75
2024/12/23 20:36:00,2.68,0.62,99.31,69.79,98.57,26.57
2024/12/23 20:36:05,2.69,0.71,96.28,70.2,97.99,26.93
2024/12/23 20:36:10,2.68,0.87,91.41,69.14,98.45,26.45
2024/12/23 20:36:15,2.67,0.71,93.2,70.15,99.28,26.13
2024/12/23 20:36:20,2.68,0.74,99.99,69.58,86.54,26.72
2024/12/23 20:36:25,2.68,0.89,88.32,69.11,91.87,26.97
2024/12/23 20:36:30,2.68,0.82,85.46,69.83,92.92,26.96
2024/12/23 20:36:35,2.69,0.73,94.72,70.52,99.19,26.3
2024/12/23 20:36:40,2.7,0.64,94.56,69.39,95.85,26.82
2024/12/23 20:36:45,2.69,0.85,86.14,69.43,93.92,26.99
2024/12/23 20:36:50,2.7,0.7,98.2,70.9,94.98,26.3
2024/12/23 20:36:55,2.69,0.69,96.43,70.65,99.84,26.48
2024/12/23 20:37:00,2.69,0.73,94.63,69.4,97.03,26.39
2024/12/23 20:37:05,2.68,0.75,95.27,70.73,86.2,26.75
2024/12/23 20:37:10,2.69,0.75,85.58,70.45,94.86,26.56
2024/12/23 20:37:15,2.69,0.9,87.83,70.64,91.42,26.5
2024/12/23 20:37:20,2.68,0.72,91.04,69.51,86.62,26.77
2024/12/23 20:37:25,2.69,0.73,99.47,69.71,93.58,26.44
2024/12/23 20:37:30,2.68,0.84,89.14,70.33,88.67,26.46
2024/12/23 20:37:35,2.67,0.84,94.66,69.87,97.12,26.9
2024/12/23 20:37:40,2.67,0.79,91.7,69.78,99.24,26.57
2024/12/23 20:37:45,2.67,0.86,89.5,69.2,91.46,26.81
2024/12/23 20:37:50,2.68,0.77,99.17,68.91,99.66,26.23
2024/12/23 20:37:55,2.67,0.71,98.31,69.97,86.6,26.36
2024/12/23 20:38:00,2.68,0.62,91.2,69.72,95.87,26.73
2024/12/23 20:38:05,2.69,0.67,98.14,70.07,90.79,26.74
2024/12/23 20:38:10,2.69,0.77,99.62,70.26,91.98,26.08
2024/12/23 20:38:15,2.7,0.62,87.04,70.02,94.35,26.54
2024/12/23 20:38:20,2.7,0.63,85.22,70.28,88.83,26.28
2024/12/23 20:38:25,2.69,0.68,92.25,70.79,94.05,26.07
2024/12/23 20:38:30,2.7,0.8,89.77,69.49,98.29,26.72
2024/12/23 20:38:35,2.7,0.72,87.45,70.54,91.68,26.57
2024/12/23 20:38:40,2.7,0.78,92.26,69.28,89.33,26.32
2024/12/23 20:38:45,2.7,0.79,86.96,69.8,90.58,26.04
2024/12/23 20:38:50,2.7,0.85,91.82,70.08,89.51,26.5
2024/12/23 20:38:55,2.69,0.8,95.08,69.04,90.75,26.23
2024/12/23 20:39:00,2.69,0.62,92.11,69.66,99.35,26.45
2024/12/23 20:39:05,2.69,0.67,85.13,68.64,89.84,26.04
2024/12/23 20:39:10,2.68,0.81,88.0,70.02,94.79,26.92
2024/12/23 20:39:15,2.68,0.87,95.8,69.93,99.85,26.34
2024/12/23 20:39:20,2.68,0.81,88.0,69.43,98.42,26.57
2024/12/23 20:39:25,2.68,0.8,87.88,69.41,99.79,26.77
2024/12/23 20:39:30,2.68,0.83,98.68,70.53,89.7,26.67
2024/12/23 20:39:35,2.68,0.62,89.82,69.75,91.32,26.83
2024/12/23 20:39:40,2.67,0.74,85.52,69.54,95.73,26.14
2024/12/23 20:39:45,2.67,0.88,88.78,69.88,88.96,26.13
2024/12/23 20:39:50,2.67,0.8,85.26,69.61,95.01,26.35
2024/12/23 20:39:55,2.68,0.89,97.94,69.05,95.17,26.1
2024/12/23 20:40:00,2.67,0.64,99.41,69.0,95.42,26.3
2024/12/23 20:40:05,2.67,0.88,92.93,70.39,98.18,26.21
2024/12/23 20:40:10,2.67,0.89,95.05,68.97,86.88,26.3
2024/12/23 20:40:15,2.66,0.83,94.75,69.34,98.23,26.59
2024/12/23 20:40:20,2.66,0.8,90.08,69.61,97.21,26.62
2024/12/23 20:40:25,2.65,0.79,88.74,69.7,92.14,26.62
2024/12/23 20:40:30,2.65,0.75,90.38,69.58,92.81,26.53
2024/12/23 20:40:35,2.65,0.65,98.29,69.42,94.83,26.85
2024/12/23 20:40:40,2.64,0.82,97.81,69.65,99.24,26.1
2024/12/23 20:40:45,2.65,0.89,99.27,69.62,97.68,26.04
2024/12/23 20:40:50,2.66,0.67,98.52,69.6,91.31,26.31
2024/12/23 20:40:55,2.66,0.64,92.77,70.67,89.83,26.23
2024/12/23 20:41:00,2.67,0.85,99.61,69.48,95.07,26.99
2024/12/23 20:41:05,2.66,0.78,85.41,69.93,97.14,26.93
2024/12/23 20:41:10,2.66,0.81,91.33,69.99,91.63,26.97
2024/12/23 20:41:15,2.66,0.77,99.12,69.47,94.86,26.33
2024/12/23 20:41:20,2.66,0.78,88.75,70.21,95.03,26.74
2024/12/23 20:41:25,2.66,0.74,97.0,70.34,99.52,26.28
2024/12/23 20:41:30,2.65,0.88,89.89,69.14,95.65,26.54
2024/12/23 20:41:35,2.65,0.7,96.3,69.87,89.59,26.27
2024/12/23 20:41:40,2.64,0.81,90.14,69.35,93.96,26.74
2024/12/23 20:41:45,2.63,0.78,98.38,70.4,94.41,26.39
2024/12/23 20:41:50,2.63,0.84,92.35,69.22,86.1,26.74
2024/12/23 20:41:55,2.63,0.65,99.64,69.55,89.83,26.35
2024/12/23 20:42:00,2.62,0.85,91.59,68.98,96.41,26.17
2024/12/23 20:42:05,2.62,0.73,97.47,69.31,94.8,26.2
2024/12/23 20:42:10,2.62,0.83,91.23,69.27,86.64,26.71
2024/12/23 20:42:15,2.61,0.6,95.11,69.47,88.78,26.49
2024/12/23 20:42:20,2.62,0.88,89.27,70.06,85.15,26.88
2024/12/23 20:42:25,2.61,0.77,97.7,69.07,98.31,26.4
2024/12/23 20:42:30,2.61,0.73,92.59,68.83,91.36,26.51
2024/12/23 20:42:35,2.6,0.66,85.09,70.74,94.6,26.21
2024/12/23 20:42:40,2.61,0.74,96.45,69.06,93.76,26.79
2024/12/23 20:42:45,2.61,0.85,98.96,69.61,92.99,26.38
2024/12/23 20:42:50,2.62,0.72,89.59,69.0,95.66,26.77
2024/12/23 20:42:55,2.61,0.86,99.83,70.18,89.01,26.29
2024/12/23 20:43:00,2.6,0.89,89.23,70.18,95.78,26.86
2024/12/23 20:43:05,2.61,0.75,89.38,69.69,95.26,26.99
2024/12/23 20:43:10,2.61,0.85,94.43,70.24,97.08,26.59
2024/12/23 20:43:15,2.61,0.77,91.05,69.51,97.3,26.48
2024/12/23 20:43:20,2.61,0.81,98.13,68.6,89.56,26.11
2024/12/23 20:43:25,2.6,0.8,89.77,69.82,99.63,26.51
2024/12/23 20:43:30,2.6,0.75,93.43,70.96,91.36,26.19
2024/12/23 20:43:35,2.6,0.73,90.77,69.97,87.44,26.06
2024/12/23 20:43:40,2.61,0.88,97.05,69.62,85.63,26.84
2024/12/23 20:43:45,2.62,0.81,87.98,69.75,85.37,26.74
2024/12/23 20:43:50,2.63,0.87,96.73,69.99,94.06,26.31
2024/12/23 20:43:55,2.63,0.68,89.92,69.09,92.01,26.42
2024/12/23 20:44:00,2.63,0.7,91.15,69.51,87.33,26.59
2024/12/23 20:44:05,2.64,0.89,86.09,69.38,85.58,26.98
2024/12/23 20:44:10,2.63,0.82,97.96,69.82,92.67,26.48
2024/12/23 20:44:15,2.62,0.66,89.14,69.88,94.27,26.44
2024/12/23 20:44:20,2.62,0.68,96.31,69.11,93.92,26.41
2024/12/23 20:44:25,2.62,0.8,88.42,69.92,91.86,26.44
2024/12/23 20:44:30,2.61,0.86,85.9,69.52,98.2,26.18
2024/12/23 20:44:35,2.6,0.66,99.98,69.75,88.65,26.77
2024/12/23 20:44:40,2.6,0.85,91.46,70.01,86.65,26.48
2024/12/23 20:44:45,2.6,0.7,96.3,69.86,91.98,26.31
2024/12/23 20:44:50,2.6,0.89,87.18,69.35,95.55,26.37
2024/12/23 20:44:55,2.6,0.75,90.12,70.08,92.79,26.38
2024/12/23 20:45:00,2.61,0.66,96.05,70.06,96.86,26.44
2024/12/23 20:45:05,2.62,0.72,86.25,70.08,95.64,26.01
2024/12/23 20:45:10,2.62,0.68,87.03,69.51,93.03,26.74
2024/12/23 20:45:15,2.61,0.65,90.27,70.53,94.99,26.68
2024/12/23 20:45:20,2.62,0.64,94.56,69.5,95.94,26.83
2024/12/23 20:45:25,2.62,0.64,98.77,70.82,90.26,26.47
2024/12/23 20:45:30,2.61,0.77,95.93,70.2,94.05,26.39
2024/12/23 20:45:35,2.62,0.79,89.31,69.95,96.59,26.49
2024/12/23 20:45:40,2.62,0.79,90.02,69.66,89.35,26.3
2024/12/23 20:45:45,2.61,0.7,97.62,69.47,98.97,26.36
2024/12/23 20:45:50,2.61,0.72,87.93,70.0,91.3,26.26
2024/12/23 20:45:55,2.61,0.65,87.91,69.25,95.17,26.94
2024/12/23 20:46:00,2.6,0.62,95.72,69.91,93.19,26.61
2024/12/23 20:46:05,2.6,0.69,90.75,70.75,86.68,26.67
2024/12/23 20:46:10,2.6,0.63,86.16,69.59,95.72,26.08
2024/12/23 20:46:15,2.6,0.8,91.55,69.11,94.11,26.08
2024/12/23 20:46:20,2.6,0.89,85.75,69.18,93.68,26.96
2024/12/23 20:46:25,2.61,0.62,90.8,70.28,88.24,26.09
2024/12/23 20:46:30,2.61,0.71,85.05,69.25,97.09,26.57
2024/12/23 20:46:35,2.6,0.72,88.82,69.33,85.81,26.28
2024/12/23 20:46:40,2.6,0.85,95.05,69.67,91.32,26.58
2024/12/23 20:46:45,2.61,0.88,90.67,69.54,93.5,26.53
2024/12/23 20:46:50,2.6,0.64,99.77,69.64,95.04,26.49
2024/12/23 20:46:55,2.6,0.87,85.14,69.79,99.1,26.62
2024/12/23 20:47:00,2.6,0.77,91.46,68.86,95.8,26.75
2024/12/23 20:47:05,2.61,0.88,88.08,70.19,91.02,26.54
2024/12/23 20:47:10,2.6,0.61,86.28,69.48,89.53,26.12
2024/12/23 20:47:15,2.61,0.85,92.36,70.0,94.48,26.81
2024/12/23 20:47:20,2.62,0.86,92.19,69.32,87.37,26.15
2024/12/23 20:47:25,2.61,0.85,89.08,69.85,85.58,26.5
2024/12/23 20:47:30,2.61,0.85,96.21,68.94,89.12,26.46
2024/12/23 20:47:35,2.62,0.84,87.22,70.25,94.21,26.08
2024/12/23 20:47:40,2.61,0.64,89.78,70.09,89.76,26.77
2024/12/23 20:47:45,2.62,0.77,96.18,69.53,91.23,26.68
2024/12/23 20:47:50,2.63,0.69,97.35,70.05,90.53,26.17
2024/12/23 20:47:55,2.64,0.75,85.72,69.73,96.85,26.35
2024/12/23 20:48:00,2.64,0.76,85.11,69.95,94.92,26.3
2024/12/23 20:48:05,2.65,0.73,96.26,69.47,91.49,26.88
2024/12/23 20:48:10,2.64,0.86,97.54,69.47,92.48,26.4
2024/12/23 20:48:15,2.65,0.79,96.19,70.01,92.18,26.78
2024/12/23 20:48:20,2.65,0.75,94.69,69.63,97.8,26.84
2024/12/23 20:48:25,2.64,0.79,87.29,69.97,93.86,26.12
2024/12/23 20:48:30,2.64,0.68,90.49,69.4,88.52,26.29
2024/12/23 20:48:35,2.64,0.85,96.5,69.64,93.64,26.41
2024/12/23 20:48:40,2.65,0.8,98.14,70.12,97.29,26.47
2024/12/23 20:48:45,2.65,0.68,89.28,69.46,92.37,26.5
2024/12/23 20:48:50,2.66,0.85,92.01,70.61,88.21,26.8
2024/12/23 20:48:55,2.66,0.78,90.57,69.36,95.67,26.48
2024/12/23 20:49:00,2.66,0.79,99.67,69.51,97.14,26.11
2024/12/23 20:49:05,2.66,0.65,93.15,69.51,97.7,26.66
2024/12/23 20:49:10,2.65,0.86,92.72,69.39,98.76,26.0
2024/12/23 20:49:15,2.65,0.64,92.73,69.57,98.3,26.18
2024/12/23 20:49:20,2.65,0.64,93.36,70.16,92.61,26.77
2024/12/23 20:49:25,2.65,0.81,96.12,69.65,89.34,26.44
2024/12/23 20:49:30,2.64,0.62,92.93,70.13,88.62,26.39
2024/12/23 20:49:35,2.65,0.79,86.68,68.88,96.01,26.74
2024/12/23 20:49:40,2.65,0.8,87.15,69.66,99.66,26.18
2024/12/23 20:49:45,2.64,0.88,89.3,69.72,97.9,26.26
2024/12/23 20:49:50,2.64,0.67,90.26,69.84,92.76,26.8
2024/12/23 20:49:55,2.65,0.6,95.12,69.07,90.67,26.23
2024/12/23 20:50:00,2.66,0.83,94.31,70.14,98.31,26.08
2024/12/23 20:50:05,2.65,0.61,91.37,69.78,96.09,26.72
2024/12/23 20:50:10,2.66,0.73,93.51,69.63,87.49,26.82
2024/12/23 20:50:15,2.65,0.68,92.92,69.33,86.45,26.08
2024/12/23 20:50:20,2.65,0.78,90.5,69.94,98.57,26.06
2024/12/23 20:50:25,2.66,0.85,93.44,69.72,90.12,26.56
2024/12/23 20:50:30,2.66,0.88,93.94,69.33,89.13,26.59
2024/12/23 20:50:35,2.65,0.64,97.18,69.78,88.49,26.86
2024/12/23 20:50:40,2.65,0.79,85.11,69.43,86.54,26.27
2024/12/23 20:50:45,2.65,0.82,87.48,68.6,95.72,26.95
2024/12/23 20:50:50,2.65,0.72,86.82,69.58,94.01,26.6
2024/12/23 20:50:55,2.65,0.88,95.53,69.49,89.12,26.14
2024/12/23 20:51:00,2.65,0.81,98.35,70.24,97.11,26.96
2024/12/23 20:51:05,2.65,0.9,96.78,69.85,90.73,26.55
2024/12/23 20:51:10,2.65,0.88,93.19,70.18,88.79,26.19
2024/12/23 20:51:15,2.65,0.65,86.71,69.94,88.1,26.63
2024/12/23 20:51:20,2.65,0.9,90.96,70.59,89.49,26.68
2024/12/23 20:51:25,2.64,0.77,88.87,68.99,95.9,26.84
2024/12/23 20:51:30,2.65,0.87,96.41,70.85,94.2,26.43
2024/12/23 20:51:35,2.65,0.64,86.88,69.98,86.55,26.27
2024/12/23 20:51:40,2.65,0.62,99.54,70.02,88.18,26.5
2024/12/23 20:51:45,2.66,0.77,86.91,69.88,97.51,26.12
2024/12/23 20:51:50,2.66,0.8,86.06,68.68,99.0,26.12
2024/12/23 20:51:55,2.67,0.81,99.11,68.78,85.86,26.2
2024/12/23 20:52:00,2.67,0.78,92.66,68.92,96.5,26.99
2024/12/23 20:52:05,2.68,0.78,94.95,70.17,93.06,26.85
2024/12/23 20:52:10,2.68,0.81,96.03,70.01,87.75,26.93
2024/12/23 20:52:15,2.67,0.76,88.78,69.77,91.85,26.3
2024/12/23 20:52:20,2.66,0.67,90.27,69.84,95.74,26.34
2024/12/23 20:52:25,2.66,0.86,95.34,69.07,98.84,26.92
2024/12/23 20:52:30,2.66,0.61,97.55,69.94,86.93,26.98
2024/12/23 20:52:35,2.65,0.76,94.04,70.43,88.39,26.49
2024/12/23 20:52:40,2.66,0.73,98.99,68.63,93.92,26.05
2024/12/23 20:52:45,2.66,0.77,89.24,69.02,86.01,26.6
2024/12/23 20:52:50,2.66,0.89,88.11,69.79,95.62,26.09
2024/12/23 20:52:55,2.66,0.74,96.49,69.42,92.8,26.51
2024/12/23 20:53:00,2.66,0.75,99.5,70.13,98.33,26.13
2024/12/23 20:53:05,2.65,0.68,94.0,70.13,92.84,26.81
2024/12/23 20:53:10,2.65,0.7,86.4,70.33,88.16,26.62
2024/12/23 20:53:15,2.64,0.86,85.15,70.38,92.9,26.69
2024/12/23 20:53:20,2.65,0.85,85.63,70.32,97.56,26.14
2024/12/23 20:53:25,2.64,0.69,89.63,70.66,99.8,26.91
2024/12/23 20:53:30,2.64,0.81,88.46,69.54,94.33,26.76
2024/12/23 20:53:35,2.64,0.71,96.05,70.34,88.67,26.07
2024/12/23 20:53:40,2.63,0.72,95.64,69.25,90.3,26.97
2024/12/23 20:53:45,2.62,0.61,85.07,69.94,95.46,26.36
2024/12/23 20:53:50,2.63,0.76,90.7,69.95,93.07,26.86
2024/12/23 20:53:55,2.62,0.87,87.85,69.47,90.39,26.17
2024/12/23 20:54:00,2.63,0.75,97.55,68.88,93.04,26.98
2024/12/23 20:54:05,2.64,0.85,90.92,69.41,93.73,26.16
2024/12/23 20:54:10,2.63,0.88,90.82,69.86,99.75,26.54
2024/12/23 20:54:15,2.62,0.61,98.52,69.17,94.0,26.8
2024/12/23 20:54:20,2.62,0.67,99.92,70.08,90.61,26.14
2024/12/23 20:54:25,2.62,0.73,88.05,69.32,86.07,26.11
2024/12/23 20:54:30,2.62,0.7,93.89,69.34,97.78,26.82
2024/12/23 20:54:35,2.63,0.72,91.72,69.85,97.0,26.82
2024/12/23 20:54:40,2.63,0.61,87.19,69.43,86.43,26.63
2024/12/23 20:54:45,2.63,0.88,92.8,69.37,96.4,26.79
2024/12/23 20:54:50,2.63,0.66,91.25,69.72,90.2,26.51
2024/12/23 20:54:55,2.63,0.75,92.46,70.44,86.54,26.09
2024/12/23 20:55:00,2.62,0.66,92.3,70.48,89.6,26.03
2024/12/23 20:55:05,2.61,0.67,88.61,68.42,86.91,26.06
2024/12/23 20:55:10,2.6,0.86,93.17,69.65,94.63,26.85
2024/12/23 20:55:15,2.6,0.82,97.85,70.34,90.46,26.3
2024/12/23 20:55:20,2.6,0.76,88.61,69.9,93.39,26.04
2024/12/23 20:55:25,2.6,0.6,93.86,69.58,91.75,26.82
2024/12/23 20:55:30,2.6,0.76,88.28,69.77,99.09,26.08
2024/12/23 20:55:35,2.6,0.62,90.77,69.46,90.85,26.02
2024/12/23 20:55:40,2.6,0.63,94.54,69.63,91.06,26.04
2024/12/23 20:55:45,2.6,0.67,95.23,69.6,99.69,26.24
2024/12/23 20:55:50,2.6,0.63,90.67,70.6,97.23,26.07
2024/12/23 20:55:55,2.6,0.83,86.41,69.03,99.35,26.66
2024/12/23 20:56:00,2.6,0.82,99.0,70.14,94.69,26.09
2024/12/23 20:56:05,2.6,0.78,92.44,69.98,99.86,26.17
2024/12/23 20:56:10,2.6,0.61,98.89,68.68,97.63,26.81
2024/12/23 20:56:15,2.6,0.69,94.07,69.33,95.27,26.83
2024/12/23 20:56:20,2.6,0.9,99.66,69.32,95.16,26.18
2024/12/23 20:56:25,2.6,0.72,97.5,69.61,95.64,26.69
2024/12/23 20:56:30,2.6,0.71,87.05,70.22,95.62,26.69
2024/12/23 20:56:35,2.6,0.62,89.87,69.68,95.32,26.29
2024/12/23 20:56:40,2.61,0.65,90.31,70.49,99.44,26.47
2024/12/23 20:56:45,2.6,0.66,86.55,69.53,90.87,26.16
2024/12/23 20:56:50,2.61,0.6,89.78,69.32,85.25,26.17
2024/12/23 20:56:55,2.6,0.74,99.25,69.4,94.33,26.73
2024/12/23 20:57:00,2.6,0.66,99.73,69.59,88.01,26.53
2024/12/23 20:57:05,2.6,0.67,97.95,69.98,88.08,26.6
2024/12/23 20:57:10,2.6,0.87,94.89,69.72,87.02,26.33
2024/12/23 20:57:15,2.6,0.67,98.27,69.58,91.96,26.53
2024/12/23 20:57:20,2.6,0.6,87.22,71.08,94.38,26.44
2024/12/23 20:57:25,2.6,0.66,85.08,70.16,94.17,26.42
2024/12/23 20:57:30,2.6,0.68,95.99,69.5,85.57,26.95
2024/12/23 20:57:35,2.6,0.63,98.94,69.45,98.69,26.05
2024/12/23 20:57:40,2.6,0.83,95.22,68.88,92.6,26.97
2024/12/23 20:57:45,2.61,0.69,90.77,69.49,99.26,26.57
2024/12/23 20:57:50,2.61,0.76,90.58,69.84,90.77,26.37
2024/12/23 20:57:55,2.61,0.67,95.14,68.98,93.03,26.32
2024/12/23 20:58:00,2.62,0.61,93.92,70.51,85.72,26.01
2024/12/23 20:58:05,2.62,0.78,85.92,70.59,85.54,26.92
2024/12/23 20:58:10,2.62,0.74,98.53,69.76,99.84,26.9
2024/12/23 20:58:15,2.63,0.62,99.04,69.75,85.82,26.5
2024/12/23 20:58:20,2.63,0.89,88.59,69.69,86.27,26.46
2024/12/23 20:58:25,2.63,0.64,97.2,69.17,89.38,26.93
2024/12/23 20:58:30,2.62,0.88,93.34,69.6,93.41,26.54
2024/12/23 20:58:35,2.62,0.88,98.26,69.66,94.24,26.98
2024/12/23 20:58:40,2.61,0.77,97.59,69.89,93.66,26.81
2024/12/23 20:58:45,2.61,0.78,94.94,69.9,86.7,26.26
2024/12/23 20:58:50,2.61,0.6,89.53,68.2,89.57,26.49
2024/12/23 20:58:55,2.62,0.88,96.18,69.44,90.11,26.8
2024/12/23 20:59:00,2.62,0.61,88.4,69.73,94.87,26.06
2024/12/23 20:59:05,2.62,0.74,85.38,69.68,95.59,26.37
2024/12/23 20:59:10,2.62,0.88,95.09,69.79,88.18,26.78
2024/12/23 20:59:15,2.61,0.64,89.58,69.62,90.19,26.65
2024/12/23 20:59:20,2.61,0.79,99.22,69.57,95.91,26.43
2024/12/23 20:59:25,2.61,0.84,87.01,69.75,97.19,26.52
2024/12/23 20:59:30,2.61,0.67,93.99,69.58,91.93,26.53
2024/12/23 20:59:35,2.62,0.73,88.64,70.25,85.16,26.37
2024/12/23 20:59:40,2.61,0.73,98.52,69.62,91.94,26.34
2024/12/23 20:59:45,2.62,0.69,93.98,69.66,85.74,26.88
2024/12/23 20:59:50,2.62,0.69,99.22,70.14,89.92,26.66
2024/12/23 20:59:55,2.62,0.73,96.3,68.47,87.83,26.97
2024/12/23 21:00:00,2.62,0.62,85.27,70.08,99.86,26.66
2024/12/23 21:00:05,2.62,0.62,88.72,70.03,88.27,26.43
2024/12/23 21:00:10,2.63,0.71,87.88,69.03,85.06,26.43
2024/12/23 21:00:15,2.63,0.71,96.88,70.06,91.96,26.99
2024/12/23 21:00:20,2.62,0.64,85.73,70.12,87.15,26.69
2024/12/23 21:00:25,2.63,0.83,98.64,69.1,92.57,26.94
2024/12/23 21:00:30,2.63,0.72,86.74,69.34,92.05,26.45
2024/12/23 21:00:35,2.62,0.71,87.8,69.32,95.26,26.78
2024/12/23 21:00:40,2.62,0.7,91.02,70.05,98.99,26.07
2024/12/23 21:00:45,2.62,0.73,99.76,69.66,85.17,26.0
2024/12/23 21:00:50,2.62,0.85,89.39,70.22,93.17,26.15
2024/12/23 21:00:55,2.62,0.73,99.53,70.4,92.02,26.29
2024/12/23 21:01:00,2.63,0.81,94.41,70.15,85.11,26.4
2024/12/23 21:01:05,2.63,0.87,97.94,70.68,91.41,26.35
2024/12/23 21:01:10,2.62,0.6,99.65,70.04,94.42,26.05
2024/12/23 21:01:15,2.61,0.72,85.04,70.03,94.15,26.51
2024/12/23 21:01:20,2.61,0.65,98.06,69.85,85.77,26.88
2024/12/23 21:01:25,2.61,0.62,96.29,69.81,87.21,26.14
2024/12/23 21:01:30,2.61,0.87,87.42,69.14,91.13,26.76
2024/12/23 21:01:35,2.62,0.64,91.31,69.44,93.89,26.59
2024/12/23 21:01:40,2.63,0.78,97.99,69.47,99.29,26.48
2024/12/23 21:01:45,2.63,0.79,87.01,69.84,88.47,26.12
2024/12/23 21:01:50,2.62,0.7,86.38,69.3,85.63,26.98
2024/12/23 21:01:55,2.62,0.67,90.73,69.67,96.55,26.97
2024/12/23 21:02:00,2.63,0.89,94.3,69.33,98.6,26.59
2024/12/23 21:02:05,2.62,0.68,96.48,69.35,91.6,26.82
